
Dash,10 weeks old,Great Dane,Mantle,160 - 175 lbs,I'm ready today!,"January 24, 2017",Male,130 - 140 lbs,"$3,025",497063,AKC,"Dash a 100% European Great Dane that has no fear. This big boned blocky headed pup is a rambunctious guy. He will bark to get your attention. He is very outgoing and would be great with kids, or other pets. Don’t miss out on this handsome baby boy. He will be sure to come home to you up to date on his puppy vaccinations and vet checks. What are you waiting for? Make this cuddle bug yours today."
Twain,11 weeks old,Goldendoodle,Black & Silver,60 - 65 lbs,I'm ready today!,"January 17, 2017",Female,65 - 70 lbs,"$1,475",497071,Not registered,"Introducing Twain! This classy, little head turner can't wait to meet you. Isn't she a dream? You can tell that she knows she is a cutie. She prances around the house like she is the queen of the castle. Twain will be sure to come home with her vaccinations up to date and the vet's stamp of approval. Don't miss out on a chance to make this little angel all yours. Puppies like this don't come around often."
Chaz,11 weeks old,Goldendoodle,Black,60 - 65 lbs,I'm ready today!,"January 17, 2017",Female,65 - 70 lbs,"$1,075",497072,Not registered,"Dog lovers, you’re in for a treat! Chaz is a beautiful puppy. She is the perfect pup for any family searching for a lifelong companion. Chaz is quite gentle, but always ready to play. This girl will be sure to steal your heart, as she forms strong bonds with those that show her love and compassion. Her beautiful coat is out this world. To find out more about Chaz, give us a call today if you are ready to bring this little girl to her new home."
Kurt,11 weeks old,Goldendoodle,Black,60 - 65 lbs,I'm ready today!,"January 17, 2017",Male,65 - 70 lbs,"$1,275",497073,"Meet Kurt! When arriving to his new home, Kurt will have a complete nose to tail vet check and arrive up to date on his vaccinations. His coat is thick and soft to the touch. I’m sure you’ll fall in love with him at first sight. He can’t wait to be held in your arms and be loved. Just imagine all the fun things you can do! Whether shopping all day or taking a stroll on the beach, Kurt will surely be the loving companion you’ve been looking for."
Jon,11 weeks old,Goldendoodle,Black,60 - 65 lbs,I'm ready today!,"January 17, 2017",Male,65 - 70 lbs,"$1,075",497076,Not registered,"Meet Jon! Jon has a great personality and a very beautiful coat. With hid mom being brndle, he may go through some color changes. This baby is going to make a great companion and be very loyal to his family. Jon is always doing something sweet to catch your attention and it always works! He is very sweet and I'm sure you'll fall in love with him at first sight. He will come home to you up to date on vaccinations and well socialized with children, other dogs, and cats. Don't pass up on this baby because he can't wait to meet you!"
Saturn,12 weeks old,Golden Retriever,Golden,55 - 60 lbs,I'm ready today!,"January 6, 2017",Male,65 - 70 lbs,"$1,675",497086,ACA,"Saturn is a very special baby boy! He may be a baby now, but isn't lacking when it comes to personality! He's super friendly and loves everyone he meets! His coat is thick and soft. This baby is going to make a great companion and be very loyal to his family. Saturn is always doing something sweet to catch your attention and it always works! He is very sweet and I'm sure you'll fall in love with him at first sight. Saturn will have a complete nose to tail vet check and arrive up to date on his vaccinations. Don't pass up on this baby because he can't wait to meet you!"
Beauty,12 weeks old,Golden Retriever,Golden,55 - 60 lbs,I'm ready today!,"January 6, 2017",Female,65 - 70 lbs,"$1,825",497089,ACA,"Meet Beauty! When arriving to her new home, Beauty will have a complete nose to tail vet check and arrive up to date on her vaccinations. Her coat is thick and soft to the touch. I’m sure you’ll fall in love with her at first sight. She can’t wait to be held in your arms and be loved. Just imagine all the fun things you can do! Whether shopping all day or taking a stroll on the beach, Beauty will surely be the loving companion you’ve been looking for."
Simon,14 weeks old,Havanese,Gold & White,10 - 12 lbs,I'm ready today!,"December 25, 2016",Male,10 - 12 lbs,"$1,875",497098,APRI,"Simon is a ball of fun and is really loving life. He is learning new things everyday and would love to be part of your family very soon. He is very healthy and you will love his low to non-shedding, allergy friendly coat. He has great manners and loves attention. He will be the king of your castle very soon and would love to bounce around your block. Pick him today and he will be coming your way very soon."
Jax,8 weeks old,Dachshund,Red & White,10 - 12 lbs,I'm ready today!,"February 1, 2017",Male,8 - 9 lbs,"$2,495",497110,"Don’t you just have to know this cutie’s name? Well its Jax, and he is just waiting for you to give him that forever home he is looking for. This handsome baby boy will be sure to come home to you happy, healthy, and ready to play. He will be up to date on his vaccinations and vet checks. Don’t let this little boy get away. He will be sure to make that perfect addition that you and your loving family have been looking for."
Annabella,9 weeks old,Rottweiler,Black & Tan,110 - 120 lbs,I'm ready today!,"January 27, 2017",Female,100 - 110 lbs,"$2,595",497116,AKC,Annabella loves to cuddle and is already is very observant. She is only 3 weeks old today so is just starting to see what the real world is about. Annabella can't wait to play outside in the grass and play with other animals. This dream girl will be vet checked and up to date on her vaccinations by the time she gets to you. Get ready for the good times ahead because this girl will add the pizzazz to your life that you have been looking for.
Cowboy,17 weeks old,Shih Tzu,Brindle & White,8 - 9 lbs,I'm ready today!,"December 2, 2016",Male,10 - 12 lbs,"$2,595",497121,AKC,"“I bet you’re saying to yourself, ‘Who is this cutie?’ Well, I can answer that for you! I’m Cowboy! It’s very nice to meet you. Are you looking for a lifelong companion? Look no further. I am here and just perfect for you. Trust me, I am very loyal and I can make you smile with just the way I wag my tail. I have a wonderful disposition and love to play with my mommies two legged children. Oh! Did I mention that I’m as healthy as can be? I’m up to date on my vaccinations and vet checked from head to tail. I bet you’re excited now, aren’t you? Well, choose me today!”"
Autumn,9 weeks old,Rottweiler,Black & Tan,110 - 120 lbs,I'm ready today!,"January 27, 2017",Female,100 - 110 lbs,"$2,875",497130,AKC,"""My name is Autumn and I am already walking around exploring my surroundings. I'm still trying to get used to my human family, as I have have been introduced and love my human mom's 5 year old granddaughter. I can not wait to start exploring the outside world and play in the grass. I will keep everyone updated as I grow up and start to learn new and exciting things. See you soon!"""
Bobby,12 weeks old,Goldendoodle,Golden,45 - 50 lbs,I'm ready today!,"January 7, 2017",Male,50 - 55 lbs,"$2,450",497131,"""Hi, I'm Bobby, I love to have fun, and I'm great with children. I will be up to date on all of my vaccinations, plus will be vet checked from head to toe before I come home to you. My mother is a beautiful Golden Retriever, and my father is a handsome standard Poodle. I can't wait to find my forever family, and I promise to smother you with kisses!"""
Marley,11 weeks old,Labrador Retriever,Yellow,85 - 90 lbs,I'm ready today!,"January 13, 2017",Male,85 - 90 lbs,"$2,095",497134,AKC,"Marley is a handsome, rich honey colored yellow. He is full of personality and has already been spoiled rotten. He likes to carry things around and loves tug-of-war. He is also likes the quiet times of snuggling all evening on the couch with a couple kids, watching a movie or reading a book. He has the prefect Labrador personality you would expect. He will come home vet checked from nose to tail. Marley will have his age vaccinations and vet records as well. Both of his parents have a lot of genetic testing and both have good OFA evaluations. You will receive copies of all their testing with your AKC puppy registration. So, get calling, this boy is a steal!"
Wolfgang,9 weeks old,Labrador Retriever,Black,75 - 80 lbs,I'm ready today!,"January 26, 2017",Male,50 - 55 lbs,"$1,825",497138,"Wolfgang is a super cuddly black lab pup. He loves to explore new things and then snuggle in for a good nap. His momma is a quiet, loyal dog with OFA excellent rated hips, who loves to be by your side and his daddy loves to swim and retrieve. Wolfie will make a great companion for kids and adults. Wolfgang will be coming to you vet checked from head to tail and up to date on his puppy vaccinations. He will be the perfect new addition to your family. He is ready to love you so call about him today!"
